;N°déclaration;Date déclaration;N°manifeste;N°BL;N°Liquidation;Bureau;Type déclaration;Déclarant;Code Opérateur;Nom Opérateur;Code destinataire réel/Exportateur réel;Nom Destinataire réel / Exportarteur réel;Fournisseur;Circuit;Type visite;Produit;Regime Etendu;Code Additionnel;Nature emballage;Incoterm;Provenance;Origine;Destination;Marque1;Marque2;D&T;Val FOB;Val CAF;Pds Brut;Pds Net;Nbr Colis;Sous_Produit;fret;PU;D&T_tx;PU_moy;PU_min;PU_max;PU_med;Ecart
2529;2024CIAB1C13694;06/03/2024;CIAB1 2024 1091;LHV3358472;2024CIAB1L13700;CIAB1;Mise à la consommation;"00422R -BLE TRANSIT
01 BP 8072 ABIDJAN 01
ABIDJAN-TREICHVI";1426810N;"SIKA COTE D'IVOIRE
25 BP 945 ABIDJAN (VILLE) 25
co";1426810N;"SIKA COTE D'IVOIRE
25 BP 945 ABIDJAN (VILLE) 25
co";"SIKA FRANCE SAS
ZI EUROPE
BP 111 - 76220 GOURNAY E";VERT;BAE Auto;4911100000;4000;0;"PK - Colis (""package"")";EXW;FR;France;CI;-;-;26,39;45,261;59,592;380;342;0;Imprimés publicitaires, catalogues commerciaux;14,331;132.34;0.44;437.33;437.3333333333333;437.3333333333333;437.3333333333333;3.30
2530;2024CIABTR2936;06/03/2024;-;CIAB7 2023 S 1528 art. 1;2024CIABTL5654;CIABT;Ré-exportation;"00278J -EOLIS-TRANSIT
01 BP 86 ABIDJAN 01";0100541M;"SCB
01 BP 1260 ABIDJAN 01
INDENIE RUE TOUSSAINT";0100541M;"SCB
01 BP 1260 ABIDJAN 01
INDENIE RUE TOUSSAINT";"COMPAGNIE FRUITIERE PARIS 
3 AVENUE DE L'ORLEANAIS";VERT;BAE Auto;3923900000;3050;0;"PK - Colis (""package"")";FOB;MA;France;MA;-;-;0;58,487;58,487;108;107;126;Autres articles de transport ou d'emballages, en;0;546.61;0.00;313.07;313.07102272727275;313.07102272727275;313.07102272727275;0.57
2531;2024CIAB3C3885;06/03/2024;CIAB3 2024 1426;5708346800;2024CIAB3L4996;CIAB3;Mise à la consommation;"00182S -T T S (TRANSIT-TRANSPORT-SERVICES)
15 BP 449 ABIDJ";1222798H;"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC";1222798H;"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC";"EQUIPEMENTS &SERVICES BIA
LEVEL 4 NEXTERACOM TOWER";VERT;BAE Auto;4016930000;4000;0P4;"PC - Colis (""parcel"")";CIP;FR;PLUSIEURS;CI;-;-;18,821;38,046;57,938;3;3;5;Joints, en caoutchouc vulcanisé non durci, aut;19,892;12682.00;0.32;20614.79;20614.79359430605;20614.79359430605;20614.79359430605;1.63
2532;2024CIAB3C3859;06/03/2024;CIAB3 2024 1398;5750591505;2024CIAB3L4960;CIAB3;Mise à la consommation;"00182S -T T S (TRANSIT-TRANSPORT-SERVICES)
15 BP 449 ABIDJ";1222798H;"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC";1222798H;"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC";"EQUIPEMENT &SERVICES BIA
LEVEL 4 NEXTERACOM TOWER";VERT;BAE Auto;7318150000;4000;0P4;"PC - Colis (""parcel"")";CFR;CI;PLUSIEURS;CI;-;-;22,226;40,67;50,18;2;2;0;Autres vis et boulons, même avec leurs écrous;9,51;20335.00;0.44;9839.00;9839.0;9839.0;9839.0;0.48
2533;2024CIAB3C3849;06/03/2024;CIAB3 2024 361;05706525971/1;2024CIAB3L4950;CIAB3;Mise à la consommation;"00348Q -DHL GLOBAL Forwarding CI
01 BP 2069 ABIDJAN 01
RCI";1218049R;"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
";1218049R;"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
";"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY 
PO BOX";VERT;BAE Auto;7318150000;4000;0;CT - Carton;DAP;FR;PLUSIEURS;CI;-;-;19,118;30,041;43,17;1;1;0;Autres vis et boulons, même avec leurs écrous;13,129;30041.00;0.44;9839.00;9839.0;9839.0;9839.0;0.33
2534;2024CIDHLC2953;06/03/2024;CIAB3 2024 1336;61598517296/71;2024CIDHLL3004;CIDHL;Mise à la consommation;"00195Y -DHL INTERNATIONAL CI
01 BP 4869 ABIDJAN 01
RCI";1423205Z;"KANU EQUIPEMENT COTE D'IVOIRE
10 BP 3376 ABIDJAN (";-;-;"CNHI INDUSTRIAL
RIVA PARASIDO 14
6902 PARADISO-LAG";VERT;BAE Auto;4823900000;4000;0;"PC - Colis (""parcel"")";EXW;NG;Autre pays;CI;-;-;14,39;28,206;32,493;1;1;0;Autres articles du n° 48.23;4,287;28206.00;0.44;1571.43;1000.0655737704918;2142.8;1571.432786885246;0.06
2535;2024CIAB7C307;06/03/2024;-;Consultez décl. préc.;2024CIAB7L1099;CIAB7;Mise à la consommation;"00463W -INTERNATIONAL PERFORM TRANSIT (IPT)
05 BP 2492 ABI";9904279V;"NOUVELLE PARFUMERIE GANDOUR-CI.
01 BP 4387 ABIDJAN";-;-;"TRADING AND MARKETING SERVICES  LIMITED 
GROUND FL";VERT;BAE Auto;3302901000;4052;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;9,162;22,814;28,518;2;2;1;Mélanges de substances odoriférantes ou à ba;5,704;11407.00;0.32;283.12;283.11995515695065;283.11995515695065;283.11995515695065;0.02
2536;2024CIAB1C13612;06/03/2024;CIAB1 2024 1246;LHV3360377;2024CIAB1L13618;CIAB1;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1709395N;"SIA RESTAURATION RAPIDE COTE D IVOIRE
07 BP 08 ABI";-;-;"ECOLAB
KAY BV, RAVENSHOUT BED. 4210, HAVENLAAN 4,
";VERT;BAE Auto;3923309000;4000;0;"PC - Colis (""parcel"")";FCA;BE;PLUSIEURS;CI;-;-;11,821;24,926;26,576;5;1;0;Bonbonnes, bouteilles, flacons et articles simi;1,65;24926.00;0.44;8532.66;6903.548780487805;9839.0;8855.423913043478;0.34
2537;2024CIAB3R307;06/03/2024;CIAB3 2024 1174;5707797613;2024CIAB3L5005;CIAB3;Ré-exportation;"00182S -T T S (TRANSIT-TRANSPORT-SERVICES)
15 BP 449 ABIDJ";0100763T;COMPAGNIE ABIDJ DE REPARATION NAVALE ET TRVX INDUS;0100763T;COMPAGNIE ABIDJ DE REPARATION NAVALE ET TRVX INDUS;"ATUNEROS CONGELODORES Y TRANP FRIGORIFICOS S.A
POL";VERT;BAE Auto;3926909900;3094;80;"PC - Colis (""parcel"")";EXW;FR;Autre pays;99;-;-;0;12,463;25,303;5;4;0;Autres ouvrages en matières plastiques et ouv;12,84;3115.75;0.00;3129.62;2155.285714285714;4103.948717948718;3129.6172161172162;1.00
2538;2024CIAB3C3889;06/03/2024;CIAB3 2024 1276;5772094831;2024CIAB3L5000;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0430403E;"CONTINENTAL BEVERAGE COMPANY (CBB)
01 BP 8583 ABID";-;-;"ZAKKA SYSTEMS SAL OFFSHORE
ZAKKA BUILDING FANAR, B";VERT;BAE Auto;7318190000;4000;0;"PK - Colis (""package"")";CPT;FR;PLUSIEURS;CI;-;-;10,501;22,303;23,707;1;1;0;Articles filetés en fonte, fer ou acier, du n;1,404;22303.00;0.44;20820.08;20820.08;20820.08;20820.08;0.93
2539;2024CIABTR2935;06/03/2024;-;CIAB7 2023 S 1528 art. 1;2024CIABTL5653;CIABT;Ré-exportation;"00278J -EOLIS-TRANSIT
01 BP 86 ABIDJAN 01";0100541M;"SCB
01 BP 1260 ABIDJAN 01
INDENIE RUE TOUSSAINT";0100541M;"SCB
01 BP 1260 ABIDJAN 01
INDENIE RUE TOUSSAINT";"COMPAGNIE FRUITIERE PARIS 
3 AVENUE DE L'ORLEANAIS";VERT;BAE Auto;3923900000;3050;0;"PK - Colis (""package"")";FOB;IT;France;IT;-;-;0;22,281;22,281;41;41;48;Autres articles de transport ou d'emballages, en;0;543.44;0.00;313.07;313.07102272727275;313.07102272727275;313.07102272727275;0.58
2540;2024CIAB3C3917;06/03/2024;CIAB3 2024 1071;2008691605;2024CIAB3L5046;CIAB3;Mise à la consommation;"00425K -ELA
03 BP 347 ABIDJAN 03
ABIDJAN-PLATEAU-IMBLE LE";1802107U;"SHANNON MINING SERVICES
01 BP 10381 ABIDJAN (VILLE";-;-;"SANDKIK SMC LOGISTICS LTD
DE SCHAKEL 4-50
NETHERLA";VERT;BAE Auto;7318150000;4000;0;"PK - Colis (""package"")";CIP;BE;PLUSIEURS;CI;-;-;8,606;14,714;19,426;2;1;0;Autres vis et boulons, même avec leurs écrous;4,712;14714.00;0.44;9839.00;9839.0;9839.0;9839.0;0.67
2541;2024CIAB3C3849;06/03/2024;CIAB3 2024 361;05706525971/1;2024CIAB3L4950;CIAB3;Mise à la consommation;"00348Q -DHL GLOBAL Forwarding CI
01 BP 2069 ABIDJAN 01
RCI";1218049R;"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
";1218049R;"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
";"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY 
PO BOX";VERT;BAE Auto;7326909000;4000;0;CT - Carton;DAP;FR;PLUSIEURS;CI;-;-;8,586;13,488;19,38;2;2;0;Autres ouvrages en fer ou en acier du n° 73.26;5,892;6744.00;0.44;18943.14;5903.666666666667;39882.2;14993.35;2.81
2542;2024CIAB3C3926;06/03/2024;CIAB3 2024 1258;8318507580;2024CIAB3L5055;CIAB3;Mise à la consommation;"00348Q -DHL GLOBAL Forwarding CI
01 BP 2069 ABIDJAN 01
RCI";1931321R;"PERSEUS MINING YAOURE
28 BP 571 ABIDJAN 28 28
COCO";1931321R;"PERSEUS MINING YAOURE
28 BP 571 ABIDJAN 28 28
COCO";"C/O ANTRAK LOGISTICS PTY LTD 
10 HINES ROAD O'CONN";VERT;BAE Auto;4016930000;4000;0;CT - Carton;EXW;ZA;PLUSIEURS;CI;-;-;4,248;12,262;13,152;1;1;0;Joints, en caoutchouc vulcanisé non durci, aut;890;12262.00;0.32;20614.79;20614.79359430605;20614.79359430605;20614.79359430605;1.68
2543;2024CIAB7C302;06/03/2024;-;Consultez décl. préc.;2024CIAB7L1094;CIAB7;Mise à la consommation;"00463W -INTERNATIONAL PERFORM TRANSIT (IPT)
05 BP 2492 ABI";9904279V;"NOUVELLE PARFUMERIE GANDOUR-CI.
01 BP 4387 ABIDJAN";-;-;"PARFUMS CORANIA 
9 AVENUE LAMARTINE 13170 LES PENN";VERT;BAE Auto;3302901000;4052;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;1,587;3,945;4,931;1;1;1;Mélanges de substances odoriférantes ou à ba;986;3945.00;0.32;283.12;283.11995515695065;283.11995515695065;283.11995515695065;0.07
2544;2024CIAB3C3849;06/03/2024;CIAB3 2024 361;05706525971/1;2024CIAB3L4950;CIAB3;Mise à la consommation;"00348Q -DHL GLOBAL Forwarding CI
01 BP 2069 ABIDJAN 01
RCI";1218049R;"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
";1218049R;"TATA AFRICA CI SARL
25 BP 1501 ABIDJAN (VILLE) 25
";"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY 
PO BOX";VERT;BAE Auto;3926909900;4000;0;CT - Carton;DAP;FR;PLUSIEURS;CI;-;-;1,175;1,839;2,645;1;1;0;Autres ouvrages en matières plastiques et ouv;806;1839.00;0.44;10648.09;145.77777777777777;26570.30864197531;8658.6;5.79
2545;2024CIAB7C302;06/03/2024;-;-;2024CIAB7L1094;CIAB7;Mise à la consommation;"00463W -INTERNATIONAL PERFORM TRANSIT (IPT)
05 BP 2492 ABI";9904279V;"NOUVELLE PARFUMERIE GANDOUR-CI.
01 BP 4387 ABIDJAN";-;-;"PARFUMS CORANIA 
9 AVENUE LAMARTINE 13170 LES PENN";VERT;BAE Auto;3302901000;4052;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;140;341;426;1;1;0;Mélanges de substances odoriférantes ou à ba;85;341.00;0.33;283.12;283.11995515695065;283.11995515695065;283.11995515695065;0.83
2546;2024CIBRDC150;07/03/2024;CISPD 2022 831;2022-14295-TAI-SAN-001;2024CIBRDL150;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";1715354H;"TERMINAL INDUSTRIEL  POLYVALENT DE SAN PEDRO
 BP";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;97,184,070;3,887,362,773;3,887,362,773;694,127;694127;126;Autres plaques, feuilles, pellicules, bandes et;0;5600.36;0.03;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;0.38
2547;2024CIBRDC145;07/03/2024;CIAB1 2023 4725;230079566;2024CIBRDL145;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";2161223U;"SOCIETE MINIERE DE LA LOBO
11 BP 776 ABIDJAN (VILL";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;6,990,822;279,632,863;279,632,863;245,621;245621;190;Autres plaques, feuilles, pellicules, bandes et;0;1138.47;0.03;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;1.88
2548;2024CIAB1C13915;07/03/2024;CIAB1 2024 941;MEDUUX018267;2024CIAB1L13921;CIAB1;Mise à la consommation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";1440112Y;"AGRO-INDUSTRIE DE COTE D'IVOIRE
01 BP 4502 ABIDJAN";-;-;"TETRA PAK GLOBAL DISTRIBUTION S.A
P.O BOX 446 CH-1";VERT;BAE Auto;4811599000;4000;0;RO - Rouleau;CFR;IT;PLUSIEURS;CI;-;-;68,690,727;200,954,395;211,486,218;102,514;100436;460;Autres papiers et cartons ... plastique (sauf;10,531,823;2000.82;0.32;12098.21;12098.214285714286;12098.214285714286;12098.214285714286;6.05
2549;2024CIBRDC149;07/03/2024;CIAB1 2023 6316;231939666;2024CIBRDL149;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";2161223U;"SOCIETE MINIERE DE LA LOBO
11 BP 776 ABIDJAN (VILL";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;5,065,582;202,623,268;202,623,268;190,869;190869;141;Autres plaques, feuilles, pellicules, bandes et;0;1061.58;0.03;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;2.02
2550;2024CIBRDC144;07/03/2024;CIAB9 2023 582;229737464;2024CIBRDL144;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";2161223U;"SOCIETE MINIERE DE LA LOBO
11 BP 776 ABIDJAN (VILL";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;4,903,557;196,142,284;196,142,284;171,275;171275;136;Autres plaques, feuilles, pellicules, bandes et;0;1145.19;0.02;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;1.87
2551;2024CIBRDC147;07/03/2024;CIAB1 2023 5217;230308072;2024CIBRDL147;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";2161223U;"SOCIETE MINIERE DE LA LOBO
11 BP 776 ABIDJAN (VILL";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;4,241,075;169,643,026;169,643,026;148,607;148607;128;Autres plaques, feuilles, pellicules, bandes et;0;1141.55;0.02;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;1.87
2552;2024CIBRDC146;07/03/2024;CIAB1 2023 5047;230307868;2024CIBRDL146;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";2161223U;"SOCIETE MINIERE DE LA LOBO
11 BP 776 ABIDJAN (VILL";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;4,061,391;162,455,679;162,455,679;221,931;221931;172;Autres plaques, feuilles, pellicules, bandes et;0;732.01;0.02;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;2.92
2553;2024CIBRDC148;07/03/2024;CIAB1 2023 5853;231330949;2024CIBRDL148;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";2161223U;"SOCIETE MINIERE DE LA LOBO
11 BP 776 ABIDJAN (VILL";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;4,061,391;162,455,679;162,455,679;142,853;142853;121;Autres plaques, feuilles, pellicules, bandes et;0;1137.22;0.02;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;1.88
2554;2024CIAB1C13900;07/03/2024;CIAB1 2024 1066;MEDUFN956711;2024CIAB1L13906;CIAB1;Mise à la consommation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";1440112Y;"AGRO-INDUSTRIE DE COTE D'IVOIRE
01 BP 4502 ABIDJAN";-;-;"TETRA PAK GLOBAL DISTRIBUTION S.A.
P.O. BOX 446 CH";VERT;BAE Auto;3923500000;4000;0;"PK - Colis (""package"")";FCA;FR;France;CI;-;-;23,238,801;50,485,075;52,481,480;15,75;13968;1200;Bouchons, couvercles, capsules et autres disposi;1,996,405;3614.34;0.44;9183.44;9183.444444444445;9183.444444444445;9183.444444444445;2.54
2555;2024CIAB1C13879;07/03/2024;CIAB1 2024 1245;MEDUFN990389;2024CIAB1L13885;CIAB1;Mise à la consommation;"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID";9705030K;"MIB-MANIFACTURE IVOIRIEN
01 BP 1990 ABIDJAN 01
CON";-;-;"BORDEAUX DIFFUSION EXPORT.DR24-0984.
213 BOULEVARD";VERT;BAE Auto;7010902100;4000;0;PE - Palettes;EXW;FR;France;CI;-;-;16,040,124;36,773,605;49,384,607;83,952;83952;132;Bouteilles, bonbonnes et flacons, en verre, d';12,611,002;438.03;0.32;218.67;218.66666666666666;218.66666666666666;218.66666666666666;0.50
2556;2024CIAB1C13996;07/03/2024;CIAB1 2024 1179;ONEYDXBD09970600;2024CIAB1L14002;CIAB1;Mise à la consommation;"00277D -GLOBAL MANUTENTION COTE D IVOIRE
05 BP 1753 ABIDJA";4273143E;"FLEXIBLE PACKAGING COTE D'IVOIRE
05 BP 1753 ABIDJA";-;-;"FLEX MIDDLE EAST FZE
PO BOX 17930 PLOT MO0728 JEBE";VERT;BAE Auto;3920690000;4000;0;"PK - Colis (""package"")";CFR;AE;Emirats Arabes Unis;CI;-;-;15,686,147;39,915,667;40,886,219;50,374;48126;37;Autres plaques, feuilles, pellicules, bandes et;970,552;829.40;0.38;316.33;316.33217993079586;316.33217993079586;316.33217993079586;0.38
2557;2024CIABTE2780;07/03/2024;-;-;2024CIABTL5819;CIABT;Exportation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"ENTREPRISE NOURIA
SECTION 573 OUAGADOUGOU
BURKINA";VERT;BAE Auto;3304990000;1000;0;CT - Carton;EXW;BF;PLUSIEURS;BF;-;-;0;28,439,392;28,810,762;19,282;18754;1300;Autres produits de beauté ou de maquillage  pr;371,37;1516.44;0.00;21047.75;756.95;119349.03571428571;10377.032786885246;13.88
2558;2024CIBRDC151;07/03/2024;CIAB9 2023 289;ARKALY0000184251;2024CIBRDL151;CIBRD;Autres procédures d'import;"11111Z -SYDAM WORLD
BP V 25 ABJ";2161223U;"SOCIETE MINIERE DE LA LOBO
11 BP 776 ABIDJAN (VILL";-;-;RECETTE POUR DOUANES;VERT;BAE Auto;3920101000;9900;399;"PK - Colis (""package"")";FOB;99;Autre pays;CI;-;-;695,565;27,822,570;27,822,570;20,549;20549;15;Autres plaques, feuilles, pellicules, bandes et;0;1353.96;0.03;2139.67;2139.6666666666665;2139.6666666666665;2139.6666666666665;1.58
2559;2024CIABTE2780;07/03/2024;-;-;2024CIABTL5819;CIABT;Exportation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"ENTREPRISE NOURIA
SECTION 573 OUAGADOUGOU
BURKINA";VERT;BAE Auto;3303009000;1000;0;CT - Carton;EXW;BF;PLUSIEURS;BF;-;-;0;19,580,000;19,697,140;6,082;5872;490;"Parfums (autres que liquides); eaux de toillette";117,14;3334.47;0.00;8959.56;8808.57142857143;9110.555555555555;8959.563492063491;2.69
2560;2024CIAB3C4010;07/03/2024;CIAB3 2024 1351;5749976430;2024CIAB3L5158;CIAB3;Mise à la consommation;"00306K -SDMA
01 BP 6786 ABIDJAN 01
ZONE II-RUE DES SELLIER";0100925E;"NEEMBA COTE D'IVOIRE
01 BP 1299 ABIDJAN 01
AGENT D";0100925E;"NEEMBA COTE D'IVOIRE
01 BP 1299 ABIDJAN 01
AGENT D";"NEEMBA INTERNATIONNAL C/O OCORIAN 
CORPORATE SERVI";VERT;BAE Auto;8483900000;4000;0;CT - Carton;FCA;BE;PLUSIEURS;CI;-;-;5,855,726;16,892,860;18,028,679;407;407;0;Roues dentées et autres organes élémentaires;1,135,819;41505.80;0.32;20805.62;20805.615384615383;20805.615384615383;20805.615384615383;0.50
2561;2024CIAB1C13836;07/03/2024;CIAB1 2024 1246;LHV3361165;2024CIAB1L13842;CIAB1;Mise à la consommation;"00085W -TRANSIT CENTER
17 BP 363 ABIDJAN 17
RCI";5011806N;"PROSUMA-STE IVOIRIENNE
01 BP 3747 ABIDJAN (VILLE)";5011806N;"PROSUMA-STE IVOIRIENNE
01 BP 3747 ABIDJAN (VILLE)";"UNILEVER FRANCE
20,RUE DES DEUX GARES 92842 RUEIL-";VERT;BAE Auto;3402500000;4000;0;"PC - Colis (""parcel"")";EXW;FR;PLUSIEURS;CI;-;-;9,621,745;14,541,911;15,523,947;8,76;7591;4032;actives,préparations pour;982,036;1915.68;0.62;1995.09;619.9147300215983;3370.2633228840127;1995.0890264528055;1.04
2562;2024CIAB1C13836;07/03/2024;CIAB1 2024 1246;LHV3361165;2024CIAB1L13842;CIAB1;Mise à la consommation;"00085W -TRANSIT CENTER
17 BP 363 ABIDJAN 17
RCI";5011806N;"PROSUMA-STE IVOIRIENNE
01 BP 3747 ABIDJAN (VILLE)";5011806N;"PROSUMA-STE IVOIRIENNE
01 BP 3747 ABIDJAN (VILLE)";"UNILEVER FRANCE
20,RUE DES DEUX GARES 92842 RUEIL-";VERT;BAE Auto;3307200000;4000;0;"PC - Colis (""parcel"")";EXW;FR;PLUSIEURS;CI;-;-;6,859,437;14,511,081;15,491,041;2,062;1786;0;Désodorisants corporels et antisudoraux;979,96;8124.91;0.44;11441.36;7895.777777777777;15742.969696969696;10912.905092592591;1.41
2563;2024CIAB1C14137;07/03/2024;CIAB1 2024 1179;ARKIZM0000210143;2024CIAB1L14143;CIAB1;Mise à la consommation;"00359T -INTEGRAL LOGISTICS AGENCY
05 BP 2785 ABIDJAN 05
RC";9006099C;"STE ZALGHOUT
05 BP 2314 ABIDJAN (VILLE) 05
TREICHV";-;-;"DUAY ULUSLARARASI TICARET LTD
TURQUIE";VERT;BAE Auto;9403600000;4000;0;"PK - Colis (""package"")";CFR;TR;Turquie;CI;-;-;5,954,292;12,702,192;13,446,904;14,89;14627;1338;Autres meubles en bois, du N° 94.03;744,712;868.41;0.44;6560.00;6560.0;6560.0;6560.0;7.55
2564;2024CIAB1C14009;07/03/2024;CIAB1 2024 1227;MEDUEP219896;2024CIAB1L14015;CIAB1;Mise à la consommation;"00277D -GLOBAL MANUTENTION COTE D IVOIRE
05 BP 1753 ABIDJA";9818944H;"STE DE DISTRIBUTION DE TOUTE M
15 BP 829 ABIDJAN 1";-;-;"LUTECIA SAL (OFFSHORE)
BEIRUT LEBANON
LIBAN";VERT;BAE Auto;2916310000;4000;0;"BG - Sac (""bag"")";CIF;CN;Chine;CI;-;-;3,472,773;11,960,064;13,065,351;16,579;16500;660;Acide benzoïque, ses sels et ses esters;1,105,287;724.85;0.27;2099.06;2099.0624;2099.0624;2099.0624;2.90
2565;2024CIABTE2780;07/03/2024;-;-;2024CIABTL5819;CIABT;Exportation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"ENTREPRISE NOURIA
SECTION 573 OUAGADOUGOU
BURKINA";VERT;BAE Auto;3303001000;1000;0;CT - Carton;EXW;BF;PLUSIEURS;BF;-;-;0;12,263,904;12,329,292;3,395;3281;213;Parfums liquides contenant de l'alcool;65,388;3737.86;0.00;8870.83;8870.825503355705;8870.825503355705;8870.825503355705;2.37
2566;2024CIAB1C13873;07/03/2024;CIAB1 2024 1245;MEDUF5017951;2024CIAB1L13879;CIAB1;Mise à la consommation;"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID";9705030K;"MIB-MANIFACTURE IVOIRIEN
01 BP 1990 ABIDJAN 01
CON";-;-;"VERALLIA FRANCE.DR24-0985. TOUR
CARPE DIEM, 31 PLA";VERT;BAE Auto;7010902100;4000;0;"PK - Colis (""package"")";FCA;FR;France;CI;-;-;3,870,220;7,716,022;11,915,691;24,387;22649;44;Bouteilles, bonbonnes et flacons, en verre, d';4,199,669;340.68;0.32;218.67;218.66666666666666;218.66666666666666;218.66666666666666;0.64
2567;2024CISMGC1019;07/03/2024;-;2;2024CISMGL1019;CISMG;Mise à la consommation;"00370J -SITRACOM
16 BP 1382 ABIDJAN 16
TREICHVILLE NANAN Y";2243620Z;"SOCIETE IVOIRIENNE DE PRODUCTION ET COMM. SARL
 BP";2243620Z;"SOCIETE IVOIRIENNE DE PRODUCTION ET COMM. SARL
 BP";"IDEROM
3 RUE DU PETIT SAINT JEAN 72390 LE LUART
FR";VERT;BAE Auto;3302100000;4000;0;"PK - Colis (""package"")";EXW;SN;France;CI;-;-;3,579,103;10,285,406;11,019,400;2,19;2000;100;Mélanges de substances odoriférantes ou à bas;733,994;5142.70;0.32;1808.94;1808.9383259911895;1808.9383259911895;1808.9383259911895;0.35
2568;2024CIAB1C13858;07/03/2024;CIAB1 2024 1246;LHV3352584;2024CIAB1L13864;CIAB1;Mise à la consommation;"00085W -TRANSIT CENTER
17 BP 363 ABIDJAN 17
RCI";5011806N;"PROSUMA-STE IVOIRIENNE
01 BP 3747 ABIDJAN (VILLE)";5011806N;"PROSUMA-STE IVOIRIENNE
01 BP 3747 ABIDJAN (VILLE)";"A I B C 
39 RUE LIEGE F 75008 PARIS";VERT;BAE Auto;3401300000;4000;0;"PK - Colis (""package"")";FCA;FR;Autre pays;CI;-;-;6,039,231;9,241,122;9,743,832;2,825;2669;3144;acti;502,71;3462.39;0.62;4139.09;4139.0875;4139.0875;4139.0875;1.20
