,N°déclaration,Date déclaration,N°manifeste,N°BL,N°Liquidation,Bureau,Type déclaration,Déclarant,Code Opérateur,Nom Opérateur,Code destinataire réel/Exportateur réel,Nom Destinataire réel / Exportarteur réel,Fournisseur,Circuit,Type visite,Produit,Regime Etendu,Code Additionnel,Nature emballage,Incoterm,Provenance,Origine,Destination,Marque1,Marque2,D&T,Val FOB,Val CAF,Pds Brut,Pds Net,Nbr Colis,Sous_Produit,fret,PU,D&T_tx,PU_moy,PU_min,PU_max,PU_med,Ecart
0,2023CIAB6C5182,2023-04-12,-,CIAB6 2023 S 97 art. 1,2023CIAB6L5948,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8704211990,4070.0,0,FR - Chassis,FCA,ZA,Afrique du Sud,CI,-,-,"6,232,060","19,055,397","19,796,878","2,014",2014,1,Véhicules auto. pr transport de marchandise,"741,481",9461.47,0.31,6111.83,2767.897448979592,9461.4682224429,6164.018090452261,0.65
1,2023CIAB6C4831,2023-04-04,CIAB1 2023 1566,S323703945,2023CIAB6L5558,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4000.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,323,318","13,672,112","14,280,298","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","608,186",9084.46,0.44,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
2,2023CIAB6C5509,2023-04-19,-,CIAB6 2023 S 698 art. 3,2023CIAB6L6319,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4070.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,179,477","13,672,112","14,277,898","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","605,786",9084.46,0.43,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
3,2023CIAB6C5509,2023-04-19,-,CIAB6 2023 S 698 art. 4,2023CIAB6L6319,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4070.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,179,477","13,672,112","14,277,898","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","605,786",9084.46,0.43,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
4,2023CIAB6C5509,2023-04-19,-,CIAB6 2023 S 698 art. 12,2023CIAB6L6319,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4070.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,179,477","13,672,112","14,277,898","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","605,786",9084.46,0.43,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
5,2023CIAB6C5350,2023-04-14,-,CIAB6 2023 S 698 art. 2,2023CIAB6L6146,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4070.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,179,477","13,672,112","14,277,898","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","605,786",9084.46,0.43,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
6,2023CIAB6C5350,2023-04-14,-,CIAB6 2023 S 698 art. 16,2023CIAB6L6146,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4070.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,179,477","13,672,112","14,277,898","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","605,786",9084.46,0.43,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
7,2023CIAB6C5650,2023-04-20,-,CIAB6 2023 S 698 art. 5,2023CIAB6L6473,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4070.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,179,477","13,672,112","14,277,898","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","605,786",9084.46,0.43,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
8,2023CIAB6C5650,2023-04-20,-,CIAB6 2023 S 698 art. 6,2023CIAB6L6473,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
ROSSLYN PO BOX 91101",ROUGE,Visite a Domicile,8703221900,4070.0,0,FR - Chassis,CFR,GB,Royaume-Uni,CI,-,-,"6,179,477","13,672,112","14,277,898","1,505",1505,1,"Véhicules pr transport de moins de 10pers.,n","605,786",9084.46,0.43,9022.73,2366.2584444444446,18431.844,9084.459800664452,0.99
9,2023CIAB6C6069,2023-04-27,-,CIAB6 2022 S 2675 art. 12,2023CIAB6L6970,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CHINA DONG FENG MOTOR INDUSTRIY IMP & exp CO LTD
N",ROUGE,Visite a Domicile,8704221990,4070.0,0,FR - Chassis,FOB,CN,Chine,CI,-,-,"2,684,641","6,283,996","8,528,075","2,280",2280,1,"Véhicules auto. pour marchandises,neufs, al","2,244,079",2756.14,0.31,2295.13,1166.5528177604294,3196.787033398821,2273.794202898551,0.83
10,2023CIAB6C5649,2023-04-20,-,CIAB6 2023 S 406 art. 7,2023CIAB6L6472,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CFR,DE,Afrique du Sud,CI,-,-,"4,669,953","9,945,991","10,790,088","1,262",1262,1,"Véhicules pr transport de moins de 10pers.,n","844,097",7881.13,0.43,8640.06,7154.868817204301,14119.598148148149,7860.198566308244,1.10
11,2023CIAB6C5649,2023-04-20,-,CIAB6 2023 S 406 art. 6,2023CIAB6L6472,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CFR,DE,Afrique du Sud,CI,-,-,"4,669,953","9,945,991","10,790,088","1,262",1262,1,"Véhicules pr transport de moins de 10pers.,n","844,097",7881.13,0.43,8640.06,7154.868817204301,14119.598148148149,7860.198566308244,1.10
12,2023CIAB6C5649,2023-04-20,-,CIAB6 2023 S 406 art. 9,2023CIAB6L6472,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CFR,DE,Afrique du Sud,CI,-,-,"4,669,953","9,945,991","10,790,088","1,262",1262,1,"Véhicules pr transport de moins de 10pers.,n","844,097",7881.13,0.43,8640.06,7154.868817204301,14119.598148148149,7860.198566308244,1.10
13,2023CIAB6C5649,2023-04-20,-,CIAB6 2023 S 406 art. 8,2023CIAB6L6472,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CFR,DE,Afrique du Sud,CI,-,-,"4,669,953","9,945,991","10,790,088","1,262",1262,1,"Véhicules pr transport de moins de 10pers.,n","844,097",7881.13,0.43,8640.06,7154.868817204301,14119.598148148149,7860.198566308244,1.10
14,2023CIAB6C5649,2023-04-20,-,CIAB6 2023 S 406 art. 22,2023CIAB6L6472,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CFR,DE,Afrique du Sud,CI,-,-,"4,669,953","9,945,991","10,790,088","1,262",1262,1,"Véhicules pr transport de moins de 10pers.,n","844,097",7881.13,0.43,8640.06,7154.868817204301,14119.598148148149,7860.198566308244,1.10
15,2023CIAB6C5649,2023-04-20,-,CIAB6 2023 S 406 art. 23,2023CIAB6L6472,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CFR,DE,Afrique du Sud,CI,-,-,"4,669,953","9,945,991","10,790,088","1,262",1262,1,"Véhicules pr transport de moins de 10pers.,n","844,097",7881.13,0.43,8640.06,7154.868817204301,14119.598148148149,7860.198566308244,1.10
16,2023CIAB6C5649,2023-04-20,-,CIAB6 2023 S 406 art. 10,2023CIAB6L6472,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CFR,DE,Afrique du Sud,CI,-,-,"4,669,953","9,945,991","10,790,088","1,262",1262,1,"Véhicules pr transport de moins de 10pers.,n","844,097",7881.13,0.43,8640.06,7154.868817204301,14119.598148148149,7860.198566308244,1.10
17,2023CIAB6C5532,2023-04-19,-,CIAB6 2022 S 1905 art. 20,2023CIAB6L6343,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","VOLKSWAGEN OF SOUTH AFRICA (PTY) LTD
PO BOX 80 UIT",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,CPT,DE,Bresil,CI,-,-,"4,912,593","10,503,228","11,350,718","1,302",1302,1,"Véhicules pr transport de moins de 10pers.,n","847,490",8067.00,0.43,7396.37,7307.147386461012,8242.511520737327,7307.147386461012,0.92
18,2023CIAB6C5184,2023-04-12,-,CIAB6 2023 S 51 art. 9,2023CIAB6L5951,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","NISSAN SOUTH AFRICA (PTY) LTD
Rosslyn PO Box 91101",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,FCA,BE,Thailande,CI,-,-,"3,639,902","7,652,552","8,410,119","1,103",1103,1,"Véhicules pr transport de moins de 10pers.,n","757,567",6937.94,0.43,9349.44,5982.219008264463,13429.70185540627,7471.76015625,1.35
19,2023CIAB6C4834,2023-04-04,-,CIAB6 2022 S 2675 art. 9,2023CIAB6L5563,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CHINA DONG FENG MOTOR INDUSTRIY IMP & exp CO LTD
N",ROUGE,Visite a Domicile,8703231900,4070.0,0,FR - Chassis,FOB,CN,Chine,CI,-,-,"6,226,275","10,601,626","14,386,024","1,568",1568,1,"Véhicules pr transport de moins de 10pers.,n","3,784,398",6761.24,0.43,4759.78,2373.506455399061,9876.036,4988.1786121673,0.70
20,2023CIAB6C5347,2023-04-14,-,CIAB6 2023 S 49 art. 8,2023CIAB6L6141,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,948,542","13,985,659","15,436,038","3,500",3500,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,450,379",3995.90,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.91
21,2023CIAB6C5347,2023-04-14,-,CIAB6 2023 S 49 art. 7,2023CIAB6L6141,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,948,542","13,985,659","15,436,038","3,500",3500,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,450,379",3995.90,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.91
22,2023CIAB6C5347,2023-04-14,-,CIAB6 2023 S 49 art. 9,2023CIAB6L6141,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,948,542","13,985,659","15,436,038","3,500",3500,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,450,379",3995.90,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.91
23,2023CIAB6C5347,2023-04-14,-,CIAB6 2023 S 49 art. 5,2023CIAB6L6141,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,948,542","13,985,659","15,436,038","3,740",3740,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,450,379",3739.48,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.97
24,2023CIAB6C5347,2023-04-14,-,CIAB6 2023 S 49 art. 6,2023CIAB6L6141,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,948,542","13,985,659","15,436,038","3,740",3740,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,450,379",3739.48,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.97
25,2023CIAB6C5347,2023-04-14,-,CIAB6 2023 S 49 art. 4,2023CIAB6L6141,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,948,542","13,985,659","15,436,038","3,740",3740,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,450,379",3739.48,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.97
26,2023CIAB6C5348,2023-04-14,-,CIAB6 2022 S 2676 art. 6,2023CIAB6L6142,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,578,823","12,547,145","13,990,699","3,400",3400,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,443,554",3690.34,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.98
27,2023CIAB6C5348,2023-04-14,-,CIAB6 2022 S 2676 art. 5,2023CIAB6L6142,CIAB6,Mise à la consommation,"00045G -MOVIS C.I.
01 BP 1569 ABIDJAN 01
RCI",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO",0421179F,"ATC COMAFRIQUE
01 BP 3727 ABIDJAN (VILLE) 01
MARCO","CNHIINTERNATIONAL S.A
RIVA PARADISO 14 6902 PARADI",ROUGE,Visite a Domicile,8701931900,4070.0,0,FR - Chassis,CFR,TR,Turquie,CI,-,-,"3,578,823","12,547,145","13,990,699","3,400",3400,1,Tracteurs (sauf ceux des n° 8701.10 à 8701.,"1,443,554",3690.34,0.26,3623.86,1496.042105263158,3995.9025714285713,3690.336764705882,0.98
28,2023CIAB6C5009,2023-04-06,CIAB1 2023 1745,SD2302LABJ001,2023CIAB6L5761,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0101142A,"BOLLORE TRANSPORT & LOGISTICS
01 BP 1727 ABIDJAN (",-,-,"UNICAF 
33 QUAI DE DION BOUTON -92800 PUTEAUX - FR",ROUGE,Visite a Domicile,8701201000,4000.0,0,VN - Vehicule,EXW,CN,Chine,CI,-,-,"47,625,431","157,586,175","179,177,646","44,000",44000,5,"remorques,neufs","21,591,471",3581.50,0.27,2263.99,350.0,3756.627051282051,2400.97737707962,0.63
29,2023CIAB6C5571,2023-04-19,-,CIAB6 2022 S 908 art. 1,2023CIAB6L6385,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC","EQUIPEMENTS & SERVICES BIA 
LEVEL 4 NEXTERACOM TOW",ROUGE,Visite a Domicile,8704231190,4070.0,0,NE - Marchandises non emballees,CIF,CN,Chine,CI,-,-,"12,744,095","29,829,645","40,483,138","14,800",14800,1,Véhicules auto. pr transport de marchandise,"10,653,493",2015.52,0.31,3040.53,555.9261176470588,6177.459223300971,2220.7396206164385,1.51
30,2023CIAB6C5472,2023-04-17,CIAB1 2023 1901,MOLU18004688601,2023CIAB6L6274,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",-,-,"AFRICA MOBILITY SOLUTIONS 
59 RUE YVES KERMEN,
921",ROUGE,Visite a Domicile,8703211900,4000.0,0,VN - Vehicule,CFR,IN,Inde,CI,-,-,"99,810,815","184,579,739","225,408,157","52,538",52538,69,Véhicules pour le transport de moins de 10 p,"40,828,418",3513.26,0.44,4321.49,2995.2734939759034,5013.075496688742,4618.291891891892,1.23
31,2023CIAB6C6147,2023-04-27,CIAB1 2023 1901,MOLU18004828180,2023CIAB6L7064,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",-,-,"AFRICA MOBILITY SOLUTIONS
59 RUE YVES KERMEN, 9210",ROUGE,Visite a Domicile,8703211900,4000.0,0,VN - Vehicule,CFR,IN,Inde,CI,-,-,"243,518,686","461,367,360","549,950,754","103,545",103545,135,Véhicules pour le transport de moins de 10 p,"88,583,394",4455.72,0.44,4321.49,2995.2734939759034,5013.075496688742,4618.291891891892,0.97
32,2023CIAB6C5643,2023-04-20,CIAB1 2023 1901,MOLU18004671152,2023CIAB6L6466,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",-,-,"AFRICA MOBILITY SOLUTIONS
59 RUE YVES KERMEN, 9210",ROUGE,Visite a Domicile,8703211900,4000.0,0,VN - Vehicule,CFR,IN,Inde,CI,-,-,"219,986,573","405,525,733","496,806,908","118,693",118693,156,Véhicules pour le transport de moins de 10 p,"91,281,175",3416.59,0.44,4321.49,2995.2734939759034,5013.075496688742,4618.291891891892,1.26
33,2023CIAB6C5164,2023-04-11,-,CIAB6 2023 S 539 art. 105,2023CIAB6L5927,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AFRICA MOBILITY SOLUTIONS
59 RUE YVES KERMEN
92 10",ROUGE,Visite a Domicile,8703211900,4070.0,0,VN - Vehicule,CFR,IN,Inde,CI,-,-,"1,763,227","3,417,536","4,073,998",740,740,1,Véhicules pour le transport de moins de 10 p,"656,462",4618.29,0.43,4321.49,2995.2734939759034,5013.075496688742,4618.291891891892,0.94
34,2023CIAB6C5164,2023-04-11,-,CIAB6 2023 S 539 art. 97,2023CIAB6L5927,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","AFRICA MOBILITY SOLUTIONS
59 RUE YVES KERMEN
92 10",ROUGE,Visite a Domicile,8703211900,4070.0,0,VN - Vehicule,CFR,IN,Inde,CI,-,-,"1,763,227","3,417,536","4,073,998",740,740,1,Véhicules pour le transport de moins de 10 p,"656,462",4618.29,0.43,4321.49,2995.2734939759034,5013.075496688742,4618.291891891892,0.94
